pos,live_clean,live_dirty,live_total
1411,432,2024,2456
1412,288,2024,2312
1413,288,2024,2312
1414,288,1928,2216
1415,288,1928,2216
1416,288,1928,2216
1417,288,1928,2216
1418,144,1928,2072
1419,144,1928,2072
1420,144,1832,1976
1421,144,1832,1976
1422,144,1832,1976
1423,144,1832,1976
1424,0,1832,1832
1425,0,1832,1832
1426,0,1736,1736
1427,0,1544,1544
1428,0,1160,1160
1429,0,1160,1160
1430,0,1352,1352
1431,0,1736,1736
1432,0,1928,1928
1433,0,2312,2312
1434,0,2504,2504
1435,0,2888,2888
1436,0,3080,3080
1437,0,3464,3464
1438,144,3464,3608
1439,144,3464,3608
1440,288,3464,3752
1441,288,3464,3752
1442,432,3464,3896
1443,432,3464,3896
1444,576,3464,4040
1445,576,3464,4040
1446,720,3464,4184
1447,720,3464,4184
1448,864,3464,4328
1449,864,3464,4328
1450,1008,3464,4472
1451,1008,3464,4472
1452,1152,3464,4616
1453,1152,3464,4616
1454,1296,3464,4760
1455,1296,3464,4760
1456,1440,3464,4904
1457,1440,3464,4904
1458,1584,3464,5048
1459,1584,3464,5048
1460,1728,3464,5192
1461,1728,3464,5192
1462,1872,3464,5336
1463,1872,3464,5336
1464,2016,3464,5480
1465,2016,3464,5480
1466,2160,3464,5624
1467,2160,3464,5624
1468,2304,3464,5768
1469,2304,3464,5768
1470,2304,3464,5768
1471,2304,3464,5768
1472,2160,3464,5624
1473,2160,3464,5624
1474,2160,3464,5624
1475,2160,3464,5624
1476,2160,3464,5624
1477,2016,3464,5480
1478,2016,3464,5480
1479,2016,3464,5480
1480,2016,3464,5480
1481,2016,3464,5480
1482,1872,3464,5336
1483,1872,3464,5336
1484,1872,3464,5336
1485,1872,3464,5336
1486,1872,3464,5336
1487,1728,3464,5192
1488,1728,3464,5192
1489,1728,3463,5191
1490,1728,3079,4807
1491,1728,3079,4807
1492,1728,3079,4807
1493,1728,3079,4807
1494,1584,3079,4663
1495,1584,3079,4663
1496,1584,3079,4663
1497,1584,3079,4663
1498,1584,3079,4663
1499,1440,3079,4519
1500,1440,3079,4519
1501,1440,3079,4519
1502,1440,3079,4519
1503,1440,3079,4519
1504,1296,3079,4375
1505,1296,3079,4375
1506,1296,3079,4375
1507,1296,3079,4375
1508,1296,3079,4375
1509,1152,3079,4231
1510,1152,3079,4231
1511,1152,3078,4230
1512,1152,2694,3846
1513,1152,2694,3846
1514,1152,2694,3846
1515,1152,2694,3846
1516,1008,2694,3702
1517,1008,2694,3702
1518,1008,2694,3702
1519,1008,2694,3702
1520,1008,2694,3702
1521,864,2694,3558
1522,864,2694,3558
1523,864,2694,3558
1524,864,2694,3558
1525,864,2694,3558
1526,720,2694,3414
1527,720,2694,3414
1528,720,2694,3414
1529,720,2694,3414
1530,720,2694,3414
1531,576,2694,3270
1532,576,2694,3270
1533,576,2693,3269
1534,576,2309,2885
1535,576,2309,2885
1536,576,2309,2885
1537,576,2309,2885
1538,432,2309,2741
1539,432,2309,2741
1540,432,2213,2645
1541,432,2213,2645
1542,432,2213,2645
1543,432,2213,2645
1544,288,2213,2501
1545,288,2213,2501
1546,288,2117,2405
1547,288,2117,2405
1548,288,2117,2405
1549,288,2117,2405
1550,144,2117,2261
1551,144,2117,2261
1552,144,2021,2165
1553,144,2021,2165
1554,144,2021,2165
1555,144,2021,2165
1556,0,2021,2021
1557,0,2021,2021
1558,0,2020,2020
1559,0,1924,1924
1560,0,1540,1540
1561,0,1540,1540
1562,0,1732,1732
1563,64,1732,1796
1564,64,1732,1796
1565,64,1732,1796
1566,64,1732,1796
1567,0,1732,1732
1568,0,1732,1732
1569,0,1732,1732
1570,0,1924,1924
1571,64,1924,1988
1572,64,1924,1988
1573,64,1924,1988
1574,64,1924,1988
1575,0,1924,1924
1576,0,1924,1924
1577,0,1924,1924
1578,0,2116,2116
1579,64,2116,2180
1580,64,2116,2180
1581,64,2116,2180
1582,64,2116,2180
1583,0,2116,2116
1584,0,2116,2116
1585,0,2116,2116
1586,0,2308,2308
1587,64,2308,2372
1588,64,2308,2372
1589,64,2308,2372
1590,64,2308,2372
1591,0,2308,2308
1592,0,2308,2308
1593,0,2308,2308
1594,0,2500,2500
1595,64,2500,2564
1596,64,2500,2564
1597,64,2500,2564
1598,64,2500,2564
1599,0,2500,2500
1600,0,2500,2500
1601,0,2500,2500
1602,0,2692,2692
1603,64,2692,2756
1604,64,2692,2756
1605,64,2692,2756
1606,64,2692,2756
1607,0,2692,2692
1608,0,2692,2692
1609,0,2692,2692
1610,0,2884,2884
1611,64,2884,2948
1612,64,2884,2948
1613,64,2884,2948
1614,64,2884,2948
1615,0,2884,2884
1616,0,2884,2884
1617,0,2884,2884
1618,0,3076,3076
1619,64,3076,3140
1620,64,3076,3140
1621,64,3076,3140
1622,64,3076,3140
1623,0,3076,3076
1624,0,3076,3076
1625,0,3076,3076
1626,0,3268,3268
1627,64,3268,3332
1628,64,3268,3332
1629,64,3268,3332
1630,64,3268,3332
1631,0,3268,3268
1632,0,3268,3268
1633,0,3268,3268
1634,0,3460,3460
1635,64,3460,3524
1636,64,3460,3524
1637,64,3460,3524
1638,64,3460,3524
1639,0,3460,3460
1640,0,3460,3460
1641,0,3460,3460
1642,0,3652,3652
1643,64,3652,3716
1644,64,3652,3716
1645,64,3652,3716
1646,64,3652,3716
1647,0,3652,3652
1648,0,3652,3652
1649,0,3652,3652
1650,0,3844,3844
1651,64,3844,3908
1652,64,3844,3908
1653,64,3844,3908
1654,64,3844,3908
1655,0,3844,3844
1656,0,3844,3844
1657,0,3844,3844
1658,0,4036,4036
1659,64,4036,4100
1660,64,4036,4100
1661,64,4036,4100
1662,64,4036,4100
1663,0,4036,4036
1664,0,4036,4036
1665,0,3844,3844
1666,0,3844,3844
1667,0,4036,4036
1668,64,4036,4100
1669,64,4036,4100
1670,64,4036,4100
1671,64,4036,4100
1672,0,4036,4036
1673,0,4036,4036
1674,0,3844,3844
1675,0,3844,3844
1676,0,4036,4036
1677,64,4036,4100
1678,64,4036,4100
1679,64,4036,4100
1680,64,4036,4100
1681,0,4036,4036
1682,0,4036,4036
1683,0,3844,3844
1684,0,3844,3844
1685,0,4036,4036
1686,64,4036,4100
1687,64,4036,4100
1688,64,4036,4100
1689,64,4036,4100
1690,0,4036,4036
1691,0,4036,4036
1692,0,3844,3844
1693,0,3844,3844
1694,0,4612,4612
1695,0,5380,5380
1696,0,5380,5380
1697,0,5188,5188
1698,0,4996,4996
1699,0,4804,4804
1700,0,4612,4612
1701,0,3844,3844
1702,0,4612,4612
1703,0,5380,5380
1704,0,5380,5380
1705,0,5188,5188
1706,0,4996,4996
1707,0,4804,4804
1708,0,4612,4612
1709,0,3844,3844
1710,0,4612,4612
1711,0,5380,5380
1712,0,5380,5380
1713,0,5188,5188
1714,0,4996,4996
1715,0,4804,4804
1716,0,4612,4612
1717,0,3844,3844
1718,0,4612,4612
1719,0,5380,5380
1720,0,5380,5380
1721,0,5188,5188
1722,0,4996,4996
1723,0,4804,4804
1724,0,4612,4612
1725,0,3844,3844
1726,0,4228,4228
1727,0,5764,5764
1728,0,6148,6148
1729,0,7684,7684
1730,0,8068,8068
1731,0,9604,9604
1732,0,9988,9988
1733,0,11524,11524
1734,144,11524,11668
1735,144,11524,11668
1736,288,11524,11812
1737,288,11524,11812
1738,432,11524,11956
1739,432,11524,11956
1740,576,11524,12100
1741,576,11524,12100
1742,720,11524,12244
1743,720,11524,12244
1744,864,11524,12388
1745,864,11524,12388
1746,1008,11524,12532
1747,1008,11524,12532
1748,1152,11524,12676
1749,1152,11524,12676
1750,1152,11524,12676
1751,1152,11524,12676
1752,1008,11524,12532
1753,1008,11524,12532
1754,1008,11524,12532
1755,1008,11524,12532
1756,1008,11524,12532
1757,864,11524,12388
1758,864,11524,12388
1759,864,10756,11620
1760,864,9220,10084
1761,864,9220,10084
1762,864,9220,10084
1763,864,9220,10084
1764,720,9220,9940
1765,720,9220,9940
1766,720,9220,9940
1767,720,9220,9940
1768,720,9220,9940
1769,576,9220,9796
1770,576,9220,9796
1771,576,8452,9028
1772,576,6916,7492
1773,576,6916,7492
1774,576,6916,7492
1775,576,6916,7492
1776,432,6916,7348
1777,432,6916,7348
1778,432,6916,7348
1779,432,6916,7348
1780,432,6916,7348
1781,288,6916,7204
1782,288,6916,7204
1783,288,6148,6436
1784,288,4612,4900
1785,288,4612,4900
1786,288,4612,4900
1787,288,4612,4900
1788,144,4612,4756
1789,144,4612,4756
1790,144,4228,4372
1791,144,4228,4372
1792,144,4228,4372
1793,144,4228,4372
1794,0,4228,4228
1795,0,4228,4228
1796,0,3844,3844
1797,0,3076,3076
1798,0,1540,1540
1799,0,1540,1540
1800,0,1924,1924
1801,0,3460,3460
1802,0,3844,3844
1803,0,5380,5380
1804,0,5764,5764
1805,0,7300,7300
1806,0,7684,7684
1807,0,9220,9220
1808,144,9220,9364
1809,144,9220,9364
1810,288,9220,9508
1811,288,9220,9508
1812,432,9220,9652
1813,432,9220,9652
1814,576,9220,9796
1815,576,9220,9796
1816,720,9220,9940
1817,720,9220,9940
1818,864,9220,10084
1819,864,9220,10084
1820,1008,9220,10228
1821,1008,9220,10228
1822,1152,9220,10372
1823,1152,9220,10372
1824,1296,9220,10516
1825,1296,9220,10516
1826,1440,9220,10660
1827,1440,9220,10660
1828,1584,9220,10804
1829,1584,9220,10804
1830,1728,9220,10948
1831,1728,9220,10948
1832,1872,9220,11092
1833,1872,9220,11092
1834,2016,9220,11236
1835,2016,9220,11236
1836,2160,9220,11380
1837,2160,9220,11380
1838,2304,9220,11524
1839,2304,9220,11524
1840,2304,9220,11524
1841,2304,9220,11524
1842,2160,9220,11380
1843,2160,9220,11380
1844,2160,9220,11380
1845,2160,9220,11380
1846,2160,9220,11380
1847,2016,9220,11236
1848,2016,9220,11236
1849,2016,9220,11236
1850,2016,9220,11236
1851,2016,9220,11236
1852,1872,9220,11092
1853,1872,9220,11092
1854,1872,9220,11092
1855,1872,9220,11092
1856,1872,9220,11092
1857,1728,9220,10948
1858,1728,9220,10948
1859,1728,7684,9412
1860,1728,7684,9412
1861,1728,7684,9412
1862,1728,7684,9412
1863,1584,7684,9268
1864,1584,7684,9268
1865,1584,7684,9268
1866,1584,7684,9268
1867,1584,7684,9268
1868,1440,7684,9124
1869,1440,7684,9124
1870,1440,7684,9124
1871,1440,7684,9124
1872,1440,7684,9124
1873,1296,7684,8980
1874,1296,7684,8980
1875,1296,7684,8980
1876,1296,7684,8980
1877,1296,7684,8980
1878,1152,7684,8836
1879,1152,7684,8836
1880,1152,6148,7300
1881,1152,6148,7300
1882,1152,6148,7300
1883,1152,6148,7300
1884,1008,6148,7156
1885,1008,6148,7156
1886,1008,6148,7156
1887,1008,6148,7156
1888,1008,6148,7156
1889,864,6148,7012
1890,864,6148,7012
1891,864,6148,7012
1892,864,6148,7012
1893,864,6148,7012
1894,720,6148,6868
1895,720,6148,6868
1896,720,6148,6868
1897,720,6148,6868
1898,720,6148,6868
1899,576,6148,6724
1900,576,6148,6724
1901,576,4612,5188
1902,576,4612,5188
1903,576,4612,5188
1904,576,4612,5188
1905,432,4612,5044
1906,432,4612,5044
1907,432,4228,4660
1908,432,4228,4660
1909,432,4228,4660
1910,432,4228,4660
1911,288,4228,4516
1912,288,4228,4516
1913,288,3844,4132
1914,288,3844,4132
1915,288,3844,4132
1916,288,3844,4132
1917,144,3844,3988
1918,144,3844,3988
1919,144,3460,3604
1920,144,3460,3604
1921,144,3460,3604
1922,144,3460,3604
1923,0,3460,3460
1924,0,3460,3460
1925,0,3076,3076
1926,0,1540,1540
1927,0,1540,1540
1928,0,1924,1924
1929,0,3460,3460
1930,0,3844,3844
1931,0,5380,5380
1932,0,5764,5764
1933,0,7300,7300
1934,0,7684,7684
1935,0,9220,9220
1936,144,9220,9364
1937,144,9220,9364
1938,288,9220,9508
1939,288,9220,9508
1940,432,9220,9652
1941,432,9220,9652
1942,576,9220,9796
1943,576,9220,9796
1944,720,9220,9940
1945,720,9220,9940
1946,864,9220,10084
1947,864,9220,10084
1948,1008,9220,10228
1949,1008,9220,10228
1950,1152,9220,10372
1951,1152,9220,10372
1952,1296,9220,10516
1953,1296,9220,10516
1954,1440,9220,10660
1955,1440,9220,10660
1956,1584,9220,10804
1957,1584,9220,10804
1958,1728,9220,10948
1959,1728,9220,10948
1960,1872,9220,11092
1961,1872,9220,11092
1962,2016,9220,11236
1963,2016,9220,11236
1964,2160,9220,11380
1965,2160,9220,11380
1966,2304,9220,11524
1967,2304,9220,11524
1968,2304,9220,11524
1969,2304,9220,11524
1970,2160,9220,11380
1971,2160,9220,11380
1972,2160,9220,11380
1973,2160,9220,11380
1974,2160,9220,11380
1975,2016,9220,11236
1976,2016,9220,11236
1977,2016,9220,11236
1978,2016,9220,11236
1979,2016,9220,11236
1980,1872,9220,11092
1981,1872,9220,11092
1982,1872,9220,11092
1983,1872,9220,11092
1984,1872,9220,11092
1985,1728,9220,10948
1986,1728,9220,10948
1987,1728,9219,10947
1988,1728,7683,9411
1989,1728,7683,9411
1990,1728,7683,9411
1991,1728,7683,9411
1992,1584,7683,9267
1993,1584,7683,9267
1994,1584,7683,9267
1995,1584,7683,9267
1996,1584,7683,9267
1997,1440,7683,9123
1998,1440,7683,9123
1999,1440,7683,9123
2000,1440,7683,9123
2001,1440,7683,9123
2002,1296,7683,8979
2003,1296,7683,8979
2004,1296,7683,8979
2005,1296,7683,8979
2006,1296,7683,8979
2007,1152,7683,8835
2008,1152,7683,8835
2009,1152,7682,8834
2010,1152,6146,7298
2011,1152,6146,7298
2012,1152,6146,7298
2013,1152,6146,7298
2014,1008,6146,7154
2015,1008,6146,7154
2016,1008,6146,7154
2017,1008,6146,7154
2018,1008,6146,7154
2019,864,6146,7010
2020,864,6146,7010
2021,864,6146,7010
2022,864,6146,7010
2023,864,6146,7010
2024,720,6146,6866
2025,720,6146,6866
2026,720,6146,6866
2027,720,6146,6866
2028,720,6146,6866
2029,576,6146,6722
2030,576,6146,6722
2031,576,6145,6721
2032,576,4609,5185
2033,576,4609,5185
2034,576,4609,5185
2035,576,4609,5185
2036,432,4609,5041
2037,432,4609,5041
2038,432,4225,4657
2039,432,4225,4657
2040,432,4225,4657
2041,432,4225,4657
2042,288,4225,4513
2043,288,4225,4513
2044,288,3841,4129
2045,288,3841,4129
2046,288,3841,4129
2047,288,3841,4129
2048,144,3841,3985
2049,144,3841,3985
2050,144,3457,3601
2051,144,3457,3601
2052,144,3457,3601
2053,144,3457,3601
2054,0,3457,3457
2055,0,3457,3457
2056,0,3456,3456
2057,0,3072,3072
2058,0,1536,1536
2059,0,1536,1536
2060,0,2304,2304
2061,0,3840,3840
2062,0,4608,4608
2063,0,6144,6144
2064,0,6912,6912
2065,0,8448,8448
2066,0,9216,9216
2067,0,10752,10752
2068,144,10752,10896
2069,144,10752,10896
2070,288,10752,11040
2071,288,10752,11040
2072,432,10752,11184
2073,432,10752,11184
2074,576,10752,11328
2075,576,10752,11328
2076,720,10752,11472
2077,720,10752,11472
2078,864,10752,11616
2079,864,10752,11616
2080,1008,10752,11760
2081,1008,10752,11760
2082,1152,10752,11904
2083,1152,10752,11904
2084,1296,10752,12048
2085,1296,10752,12048
2086,1440,10752,12192
2087,1440,10752,12192
2088,1584,10752,12336
2089,1584,10752,12336
2090,1728,10752,12480
2091,1728,10752,12480
2092,1872,10752,12624
2093,1872,10752,12624
2094,2016,10752,12768
2095,2016,10752,12768
2096,2160,10752,12912
2097,2160,10752,12912
2098,2304,10752,13056
2099,2304,10752,13056
2100,2304,10752,13056
2101,2304,10752,13056
2102,2160,10752,12912
2103,2160,10752,12912
2104,2160,10752,12912
2105,2160,10752,12912
2106,2160,10752,12912
2107,2016,10752,12768
2108,2016,10752,12768
2109,2016,10752,12768
2110,2016,10752,12768
2111,2016,10752,12768
2112,1872,10752,12624
2113,1872,10752,12624
2114,1872,10752,12624
2115,1872,10752,12624
2116,1872,10752,12624
2117,1728,10752,12480
2118,1728,10752,12480
2119,1728,9216,10944
2120,1728,9216,10944
2121,1728,9216,10944
2122,1728,9216,10944
2123,1584,9216,10800
2124,1584,9216,10800
2125,1584,9216,10800
2126,1584,9216,10800
2127,1584,9216,10800
2128,1440,9216,10656
2129,1440,9216,10656
2130,1440,9216,10656
2131,1440,9216,10656
2132,1440,9216,10656
2133,1296,9216,10512
2134,1296,9216,10512
2135,1296,9216,10512
2136,1296,9216,10512
2137,1296,9216,10512
2138,1152,9216,10368
2139,1152,9216,10368
2140,1152,7680,8832
2141,1152,7680,8832
2142,1152,7680,8832
2143,1152,7680,8832
2144,1008,7680,8688
2145,1008,7680,8688
2146,1008,7680,8688
2147,1008,7680,8688
2148,1008,7680,8688
2149,864,7680,8544
2150,864,7680,8544
2151,864,7680,8544
2152,864,7680,8544
2153,864,7680,8544
2154,720,7680,8400
2155,720,7680,8400
2156,720,7680,8400
2157,720,7680,8400
2158,720,7680,8400
2159,576,7680,8256
2160,576,7680,8256
2161,576,6144,6720
2162,576,6144,6720
2163,576,6144,6720
2164,576,6144,6720
2165,432,6144,6576
2166,432,6144,6576
2167,432,5760,6192
2168,432,5760,6192
2169,432,5760,6192
2170,432,5760,6192
2171,288,5760,6048
2172,288,5760,6048
2173,288,5376,5664
2174,288,5376,5664
2175,288,5376,5664
2176,288,5376,5664
2177,144,5376,5520
2178,144,5376,5520
2179,144,4992,5136
2180,144,4992,5136
2181,144,4992,5136
2182,144,4992,5136
2183,0,4992,4992
2184,0,4992,4992
2185,0,4608,4608
2186,0,3072,3072
2187,0,3072,3072
2188,0,3840,3840
2189,0,5376,5376
2190,0,6144,6144
2191,0,7680,7680
2192,0,8448,8448
2193,0,9984,9984
2194,0,10752,10752
2195,0,12288,12288
2196,144,12288,12432
2197,144,12288,12432
2198,288,12288,12576
2199,288,12288,12576
2200,432,12288,12720
2201,432,12288,12720
2202,576,12288,12864
2203,576,12288,12864
2204,720,12288,13008
2205,720,12288,13008
2206,864,12288,13152
2207,864,12288,13152
2208,1008,12288,13296
2209,1008,12288,13296
2210,1152,12288,13440
2211,1152,12288,13440
2212,1296,12288,13584
2213,1296,12288,13584
2214,1440,12288,13728
2215,1440,12288,13728
2216,1584,12288,13872
2217,1584,12288,13872
2218,1728,12288,14016
2219,1728,12288,14016
2220,1872,12288,14160
2221,1872,12288,14160
2222,2016,12288,14304
2223,2016,12288,14304
2224,2160,12288,14448
2225,2160,12288,14448
2226,2304,12288,14592
2227,2304,12288,14592
2228,2304,12288,14592
2229,2304,12288,14592
2230,2160,12288,14448
2231,2160,12288,14448
2232,2160,12288,14448
2233,2160,12288,14448
2234,2160,12288,14448
2235,2016,12288,14304
2236,2016,12288,14304
2237,2016,12288,14304
2238,2016,12288,14304
2239,2016,12288,14304
2240,1872,12288,14160
2241,1872,12288,14160
2242,1872,12288,14160
2243,1872,12288,14160
2244,1872,12288,14160
2245,1728,12288,14016
2246,1728,12288,14016
2247,1728,10752,12480
2248,1728,10752,12480
2249,1728,10752,12480
2250,1728,10752,12480
2251,1584,10752,12336
2252,1584,10752,12336
2253,1584,10752,12336
2254,1584,10752,12336
2255,1584,10752,12336
2256,1440,10752,12192
2257,1440,10752,12192
2258,1440,10752,12192
2259,1440,10752,12192
2260,1440,10752,12192
2261,1296,10752,12048
2262,1296,10752,12048
2263,1296,10752,12048
2264,1296,10752,12048
2265,1296,10752,12048
2266,1152,10752,11904
2267,1152,10752,11904
2268,1152,9216,10368
2269,1152,9216,10368
2270,1152,9216,10368
2271,1152,9216,10368
2272,1008,9216,10224
2273,1008,9216,10224
2274,1008,9216,10224
2275,1008,9216,10224
2276,1008,9216,10224
2277,864,9216,10080
2278,864,9216,10080
2279,864,9216,10080
2280,864,9216,10080
2281,864,9216,10080
2282,720,9216,9936
2283,720,9216,9936
2284,720,9216,9936
2285,720,9216,9936
2286,720,9216,9936
2287,576,9216,9792
2288,576,9216,9792
2289,576,7680,8256
2290,576,7680,8256
2291,576,7680,8256
2292,576,7680,8256
2293,432,7680,8112
2294,432,7680,8112
2295,432,6912,7344
2296,432,6912,7344
2297,432,6912,7344
2298,432,6912,7344
2299,288,6912,7200
2300,288,6912,7200
2301,288,6144,6432
2302,288,6144,6432
2303,288,6144,6432
2304,288,6144,6432
2305,144,6144,6288
2306,144,6144,6288
2307,144,5376,5520
2308,144,5376,5520
2309,144,5376,5520
2310,144,5376,5520
2311,0,5376,5376
2312,0,5376,5376
2313,0,4608,4608
2314,0,3072,3072
2315,0,3072,3072
2316,0,3840,3840
2317,0,5376,5376
2318,0,6144,6144
2319,0,7680,7680
2320,0,8448,8448
2321,0,9984,9984
2322,0,10752,10752
2323,0,12288,12288
2324,144,12288,12432
2325,144,12288,12432
2326,288,12288,12576
2327,288,12288,12576
2328,432,12288,12720
2329,432,12288,12720
2330,576,12288,12864
2331,576,12288,12864
2332,720,12288,13008
2333,720,12288,13008
2334,864,12288,13152
2335,864,12288,13152
2336,1008,12288,13296
2337,1008,12288,13296
2338,1152,12288,13440
2339,1152,12288,13440
2340,1296,12288,13584
2341,1296,12288,13584
2342,1440,12288,13728
2343,1440,12288,13728
2344,1584,12288,13872
2345,1584,12288,13872
2346,1728,12288,14016
2347,1728,12288,14016
2348,1872,12288,14160
2349,1872,12288,14160
2350,2016,12288,14304
2351,2016,12288,14304
2352,2160,12288,14448
2353,2160,12288,14448
2354,2304,12288,14592
2355,2304,12288,14592
2356,2304,12288,14592
2357,2304,12288,14592
2358,2160,12288,14448
2359,2160,12288,14448
2360,2160,12288,14448
2361,2160,12288,14448
2362,2160,12288,14448
2363,2016,12288,14304
2364,2016,12288,14304
2365,2016,12288,14304
2366,2016,12288,14304
2367,2016,12288,14304
2368,1872,12288,14160
2369,1872,12288,14160
2370,1872,12288,14160
2371,1872,12288,14160
2372,1872,12288,14160
2373,1728,12288,14016
2374,1728,12288,14016
2375,1728,10752,12480
2376,1728,10752,12480
2377,1728,10752,12480
2378,1728,10752,12480
2379,1584,10752,12336
2380,1584,10752,12336
2381,1584,10752,12336
2382,1584,10752,12336
2383,1584,10752,12336
2384,1440,10752,12192
2385,1440,10752,12192
2386,1440,10752,12192
2387,1440,10752,12192
2388,1440,10752,12192
2389,1296,10752,12048
2390,1296,10752,12048
2391,1296,10752,12048
2392,1296,10752,12048
2393,1296,10752,12048
2394,1152,10752,11904
2395,1152,10752,11904
2396,1152,9216,10368
2397,1152,9216,10368
2398,1152,9216,10368
2399,1152,9216,10368
2400,1008,9216,10224
2401,1008,9216,10224
2402,1008,9216,10224
2403,1008,9216,10224
2404,1008,9216,10224
2405,864,9216,10080
2406,864,9216,10080
2407,864,9216,10080
2408,864,9216,10080
2409,864,9216,10080
2410,720,9216,9936
2411,720,9216,9936
2412,720,9216,9936
2413,720,9216,9936
2414,720,9216,9936
2415,576,9216,9792
2416,576,9216,9792
2417,576,7680,8256
2418,576,7680,8256
2419,576,7680,8256
2420,576,7680,8256
2421,432,7680,8112
2422,432,7680,8112
2423,432,6912,7344
2424,432,6912,7344
2425,432,6912,7344
2426,432,6912,7344
2427,288,6912,7200
2428,288,6912,7200
2429,288,6144,6432
2430,288,6144,6432
2431,288,6144,6432
2432,288,6144,6432
2433,144,6144,6288
2434,144,6144,6288
2435,144,5376,5520
2436,144,5376,5520
2437,144,5376,5520
2438,144,5376,5520
2439,0,5376,5376
2440,0,5376,5376
2441,0,4608,4608
2442,0,3072,3072
2443,0,3072,3072
2444,0,3840,3840
2445,0,5376,5376
2446,0,6144,6144
2447,0,7680,7680
2448,0,8448,8448
2449,0,9984,9984
2450,0,10752,10752
2451,0,12288,12288
2452,144,12288,12432
2453,144,12288,12432
2454,288,12288,12576
2455,288,12288,12576
2456,432,12288,12720
2457,432,12288,12720
2458,576,12288,12864
2459,576,12288,12864
2460,720,12288,13008
2461,720,12288,13008
2462,864,12288,13152
2463,864,12288,13152
2464,1008,12288,13296
2465,1008,12288,13296
2466,1152,12288,13440
2467,1152,12288,13440
2468,1296,12288,13584
2469,1296,12288,13584
2470,1440,12288,13728
2471,1440,12288,13728
2472,1584,12288,13872
2473,1584,12288,13872
2474,1728,12288,14016
2475,1728,12288,14016
2476,1872,12288,14160
2477,1872,12288,14160
2478,2016,12288,14304
2479,2016,12288,14304
2480,2160,12288,14448
2481,2160,12288,14448
2482,2304,12288,14592
2483,2304,12288,14592
2484,2304,12288,14592
2485,2304,12288,14592
2486,2160,12288,14448
2487,2160,12288,14448
2488,2160,12288,14448
2489,2160,12288,14448
2490,2160,12288,14448
2491,2016,12288,14304
2492,2016,12288,14304
2493,2016,12288,14304
2494,2016,12288,14304
2495,2016,12288,14304
2496,1872,12288,14160
2497,1872,12288,14160
2498,1872,12288,14160
2499,1872,12288,14160
2500,1872,12288,14160
2501,1728,12288,14016
2502,1728,12288,14016
2503,1728,10752,12480
2504,1728,10752,12480
2505,1728,10752,12480
2506,1728,9984,11712
2507,1728,9984,11712
2508,1728,9984,11712
2509,1584,9984,11568
2510,1584,9984,11568
2511,1584,9984,11568
2512,1584,9984,11568
2513,1584,9984,11568
2514,1440,9984,11424
2515,1440,9984,11424
2516,1440,9984,11424
2517,1440,9984,11424
2518,1440,9984,11424
2519,1296,9984,11280
2520,1296,9984,11280
2521,1296,9984,11280
2522,1296,9984,11280
2523,1296,9984,11280
2524,1152,9984,11136
2525,1152,9984,11136
2526,1152,8448,9600
2527,1152,8448,9600
2528,1152,8448,9600
2529,1152,7680,8832
2530,1152,7680,8832
2531,1152,7680,8832
2532,1008,7680,8688
2533,1008,7680,8688
2534,1008,7680,8688
2535,1008,7680,8688
2536,1008,7680,8688
2537,864,7680,8544
2538,864,7680,8544
2539,864,7680,8544
2540,864,7680,8544
2541,864,7680,8544
2542,720,7680,8400
2543,720,7680,8400
2544,720,7680,8400
2545,720,7680,8400
2546,720,7680,8400
2547,576,7680,8256
2548,576,7680,8256
2549,576,6144,6720
2550,576,6144,6720
2551,576,6144,6720
2552,576,5376,5952
2553,576,5376,5952
2554,576,5376,5952
2555,432,5376,5808
2556,432,5376,5808
2557,432,4608,5040
2558,432,4608,5040
2559,432,4608,5040
2560,432,4608,5040
2561,288,4608,4896
2562,288,4608,4896
2563,288,3840,4128
2564,288,3840,4128
2565,288,3840,4128
2566,288,3840,4128
2567,144,3840,3984
2568,144,3840,3984
2569,144,3072,3216
2570,144,3072,3216
2571,144,3072,3216
2572,144,3072,3216
2573,0,3072,3072
2574,0,3072,3072
2575,0,2304,2304
2576,0,768,768
2577,0,768,768
2578,0,768,768
2579,0,0,0
